filename,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,label
reggae.00057,-177.5201,98.3111,14.7551,21.1528,14.9860,10.2210,4.9569,0.8410,4.8558,6.8704,3.5445,-0.3519,0.5710,reggae
reggae.00058,-169.3137,83.9498,11.2205,12.1201,21.0595,9.5068,0.9362,2.2094,0.8779,1.6497,-0.4117,0.7374,-4.7799,reggae
reggae.00059,-93.4822,80.1927,-0.3177,15.2551,4.3506,9.0577,1.6818,2.5508,-4.2988,0.9954,-1.7042,-3.0093,2.2648,reggae
reggae.00060,-301.4594,77.2309,-13.6124,39.3098,1.6105,16.8932,-7.2591,-3.6133,1.1474,-3.2763,-8.4340,-3.6002,-2.6139,reggae
reggae.00061,-74.0551,57.9919,9.1407,29.2590,12.5370,-0.1816,0.1639,1.3719,-5.0861,1.3586,2.8528,-1.5554,0.8874,reggae
reggae.00062,-265.7504,80.6299,9.7629,36.6718,27.8474,12.0971,15.0307,15.1231,6.5584,6.2769,7.4650,5.6445,4.3537,reggae
reggae.00063,-168.5484,109.5338,-20.6586,38.9486,7.9598,0.3440,6.0555,4.0867,-1.3686,0.1131,0.2413,0.3444,5.2999,reggae
reggae.00064,-70.0581,54.3710,15.5694,19.7902,27.0152,13.2368,0.6849,10.0659,6.6831,-0.3058,2.9683,6.0126,1.0905,reggae
reggae.00065,-66.0631,97.8821,-18.8321,26.9385,14.0070,6.0090,9.4423,10.5670,-0.1451,8.1241,10.5310,7.9967,3.8080,reggae
reggae.00066,-147.0555,120.1333,-21.6091,39.6567,6.9322,15.0897,-1.0240,15.9461,2.5368,4.4936,0.0042,4.3296,4.6404,reggae
reggae.00067,-132.9776,117.1436,-2.8255,22.5374,25.9218,0.2784,13.5355,3.4086,4.5331,0.5459,-0.0666,5.1032,-0.1612,reggae
reggae.00068,-194.7346,83.0612,-0.7628,32.3205,2.7942,23.1824,2.9927,14.2417,8.5488,10.4360,7.0650,8.8087,1.4134,reggae
reggae.00069,-142.8255,83.6407,21.9395,33.8686,4.6425,4.1749,1.9529,21.8136,-5.9512,0.5032,17.4216,-11.4277,10.5451,reggae
reggae.00070,-136.7313,75.6124,-5.3249,23.4565,0.7731,12.2862,4.4752,5.1760,-0.0524,9.0435,4.8875,2.3334,5.4963,reggae
reggae.00071,-141.7913,44.1157,21.7286,43.3231,21.7561,11.1983,3.5537,15.0187,-1.7400,6.4379,6.9361,0.7322,3.9722,reggae
reggae.00072,-94.2094,68.1333,4.0293,7.6294,12.7971,-3.1930,-3.9126,3.8218,-6.1139,-0.3498,0.3320,-4.6749,-3.0048,reggae
reggae.00073,-105.9701,88.0343,19.3532,30.6481,10.0098,18.0231,3.6550,8.9186,5.8205,8.8787,5.6828,10.5570,5.8877,reggae
reggae.00074,-105.8979,88.1838,19.2930,30.6036,9.9978,17.9277,3.6732,8.9176,5.8576,8.8525,5.6197,10.5152,5.9249,reggae
reggae.00075,-63.7737,88.2471,-27.5891,18.6021,-3.5913,5.2008,0.9876,8.0439,-4.3992,2.2730,4.1518,-2.2047,10.2730,reggae
reggae.00076,-105.6556,76.0610,19.5037,36.7484,3.7691,11.6823,0.0792,7.1041,7.6808,10.4557,0.9845,-2.1800,-1.5101,reggae
reggae.00077,-151.7950,105.1318,-6.1772,47.9589,11.3437,15.0893,11.6402,6.6214,6.8302,2.4127,-1.0261,-0.2148,-0.6404,reggae
reggae.00078,-175.4960,78.0471,-2.5312,52.8559,15.8506,24.7523,5.3014,8.6675,6.6561,9.8066,-3.3487,4.1149,2.3602,reggae
reggae.00079,-155.5831,57.0381,-35.3097,33.2959,-14.1876,25.2653,2.5263,4.2528,8.4907,4.5747,2.8324,2.5824,2.8319,reggae
reggae.00080,-103.1367,67.2050,2.2126,28.5045,4.1722,11.8750,14.2448,14.2928,3.2618,15.8543,8.0430,4.4691,8.6794,reggae
reggae.00081,-115.7072,67.0756,1.8735,29.0893,4.0041,12.0395,14.0170,14.9403,2.3136,17.0870,7.5975,4.9990,8.5343,reggae
reggae.00082,-115.7072,67.0756,1.8735,29.0893,4.0041,12.0395,14.0170,14.9403,2.3136,17.0870,7.5975,4.9990,8.5343,reggae
reggae.00083,-285.8123,138.7036,19.8442,35.2370,-8.0272,7.0856,5.4035,-3.1911,-1.1557,3.1936,1.4859,-4.0546,-6.3349,reggae
reggae.00084,-150.9264,111.8030,2.9273,42.7332,-3.5899,15.1567,3.4395,0.1930,-4.7146,3.8547,-0.8911,-5.3586,0.6898,reggae
reggae.00085,-175.0877,116.6651,-55.1407,59.9224,1.9668,1.1044,14.5903,-3.2198,2.7935,5.7059,-1.8394,7.8794,0.3938,reggae
reggae.00086,42.0394,37.3716,-7.9462,4.5283,8.9875,3.5445,3.1125,1.6374,6.2862,1.8393,-0.5618,-0.3940,1.6255,reggae
reggae.00087,-110.1905,48.5302,29.6491,18.4288,-0.4789,4.6496,-2.2667,-6.6070,-2.1688,-0.1616,-0.6827,0.5431,1.9096,reggae
reggae.00088,-75.2111,44.8511,10.0904,1.1555,1.1522,-3.1285,0.1336,0.0579,-3.4586,0.1038,-1.9273,-2.3092,-0.0656,reggae
reggae.00089,-194.3418,157.1338,-14.1623,44.0951,3.4731,17.4657,2.9691,5.8394,3.0064,1.0792,2.5763,0.7972,0.6443,reggae
reggae.00090,-127.2772,65.9964,4.4382,30.0373,16.6424,16.5182,-6.4027,15.2921,4.6072,5.0821,5.5819,-0.7859,6.0574,reggae
reggae.00091,-159.9015,92.8469,-28.7437,31.4357,-6.6242,12.6593,0.8625,10.9552,-2.0857,3.6678,3.5637,0.3276,8.5555,reggae
reggae.00092,-138.1221,101.4822,-35.3438,36.1393,-9.5108,14.7666,-0.2406,11.5248,-2.1053,3.4102,4.2063,0.1425,9.0140,reggae
reggae.00093,-147.4888,113.3228,-6.3159,9.1052,24.5586,-9.7859,13.1576,-2.0030,-2.6999,12.2189,-4.1310,-1.0220,1.9629,reggae
reggae.00094,-97.7469,108.8312,-24.9162,21.3045,12.5608,7.7726,-3.2837,3.5325,0.6927,4.1940,-9.6662,4.2679,2.4616,reggae
reggae.00095,-69.0084,79.1476,13.0905,29.3898,0.2830,4.1570,-0.4379,0.1841,2.8089,0.6066,-2.8005,-0.5116,-3.1769,reggae
reggae.00096,-166.9703,116.6673,-44.2641,70.5563,2.3071,16.0306,12.4999,4.0869,5.3164,4.5117,7.3027,7.5875,2.9118,reggae
reggae.00097,-142.7797,103.1283,-15.2330,38.2757,-13.0015,2.7559,-1.6653,-3.4383,-4.4569,-9.2942,-10.1240,-2.1151,-4.4577,reggae
reggae.00098,-134.5704,93.5268,8.5148,34.8750,3.2861,15.5153,4.9772,8.5511,-1.3025,2.7228,5.0706,11.8642,4.4217,reggae
reggae.00099,-67.0629,80.6895,-43.8712,57.7274,-12.7927,33.5875,-7.7367,14.1203,-1.2341,7.4195,-2.0410,6.1010,-6.6327,reggae
rock.00000,-116.6044,109.2507,-23.1651,40.6887,-11.8884,23.1581,-15.4112,15.1285,-13.5307,12.6947,-10.8737,8.5015,-11.5815,rock
rock.00001,-111.2239,134.1285,-24.6521,41.5244,-3.0621,28.4653,-10.5845,14.9141,-14.3920,8.8404,-4.5342,9.9349,-4.6733,rock
rock.00002,-120.4032,117.5633,-27.6136,42.8303,-6.7296,21.6242,-12.0941,17.9324,-10.4515,12.2714,-6.5444,13.5129,-2.4092,rock
rock.00003,-156.5401,130.7136,-1.4662,36.2173,0.3674,31.9551,-0.6156,20.1459,-11.3441,13.8521,-3.7819,11.5365,-3.2097,rock
rock.00004,-127.9489,134.4451,1.0183,54.4493,-0.4540,35.8197,-10.8597,16.3913,-10.0328,6.5909,-6.6950,11.0373,-8.3815,rock
rock.00005,-62.3204,153.7776,-55.1204,28.0004,-6.8358,17.4564,-22.6043,18.1309,-12.5757,4.4935,-8.3816,7.2091,-2.5196,rock
rock.00006,-98.3586,136.5678,-46.6963,46.4586,-17.1210,10.5322,-14.5551,16.5440,-12.2941,3.7012,-12.6403,2.9430,-12.5017,rock
rock.00007,-140.4369,149.2937,-10.0662,38.7768,1.5533,20.1089,-11.3293,16.2784,-13.2384,10.1770,-9.2484,4.6952,-8.3693,rock
rock.00008,-14.9082,138.4268,-41.8853,22.0628,-18.6578,31.9956,-20.3566,15.6942,-17.3390,14.8609,-8.8983,12.2521,-5.8199,rock
rock.00009,-178.5780,154.0159,-4.9624,21.9341,-2.0544,23.6767,-1.2856,11.5577,-6.0286,4.9413,-2.9381,5.4097,-4.1213,rock
rock.00010,-108.9139,114.9511,-5.2113,46.1888,-9.1337,20.5159,-17.0231,24.2198,-8.0489,13.4373,-18.3759,8.5828,-11.3997,rock
rock.00011,-169.6364,119.0870,7.1785,53.4126,4.1322,23.1241,-5.7107,24.9800,-9.3186,13.4716,-14.2678,5.9526,-13.5919,rock
rock.00012,-204.5735,106.9772,-10.2076,45.5883,3.0322,24.0031,-7.5037,20.0727,-5.1630,8.7440,-10.1077,4.3661,-6.9559,rock
rock.00013,-211.2795,95.7035,40.6603,68.3231,5.3228,30.9410,-5.2839,22.8118,-1.5985,17.4924,-11.4988,8.7277,-10.4442,rock
rock.00014,-256.3488,103.1214,-8.4304,48.5988,-4.1878,17.3457,-6.6868,17.0437,-4.6182,5.3208,-10.0269,8.2262,-6.2076,rock
rock.00015,-174.9125,90.9264,-18.7181,41.6200,-8.8784,9.0883,-12.4599,13.1308,-9.6898,4.3433,-13.4797,6.7443,-10.3877,rock
rock.00016,-15.5241,99.9171,-37.4292,45.7916,-20.6040,25.4759,-18.4705,26.3445,-20.0087,20.9651,-13.4965,10.8165,-15.3841,rock
rock.00017,-41.3705,105.3951,-43.9292,54.1084,-18.4127,23.5229,-17.6109,20.6608,-18.4556,17.4742,-15.1717,11.3075,-14.1550,rock
rock.00018,-67.5602,109.1260,-32.7122,45.6541,-11.6773,27.4895,-16.3288,22.0796,-15.4444,19.3903,-11.6037,11.5748,-10.5068,rock
rock.00019,-84.1444,102.3315,-41.3397,47.0259,-16.9348,26.2236,-18.9400,18.7878,-21.6849,11.0458,-19.2289,5.2245,-16.7500,rock
rock.00020,-56.9180,115.2016,-30.4288,37.1856,-21.9797,21.8620,-19.7567,14.9888,-24.0834,17.7757,-17.2806,6.7365,-10.7353,rock
rock.00021,-55.2941,114.4145,-34.0253,37.9860,-22.3182,18.5275,-18.1482,13.8064,-27.7951,18.1574,-14.6198,6.5451,-8.2575,rock
rock.00022,-34.6044,106.4945,-41.0621,33.6654,-27.2305,21.4053,-21.3113,14.0142,-27.7741,16.0539,-18.8169,5.6439,-14.2958,rock
rock.00023,-88.3202,105.4236,-24.4998,41.8431,-22.3508,23.7183,-19.7780,15.1358,-27.0954,13.8496,-15.2009,8.9272,-12.7897,rock
rock.00024,-52.4507,99.7070,-47.3787,47.0206,-21.0122,22.8867,-18.2738,13.8847,-23.4418,13.5098,-18.6590,5.7050,-12.8841,rock
rock.00025,-47.0144,95.7666,-43.9200,52.0684,-22.5463,20.8656,-18.6647,19.2562,-21.2427,21.8843,-19.2122,9.4473,-12.5885,rock
rock.00026,-58.9543,106.5788,-31.8081,47.9143,-17.4266,27.7563,-14.0112,22.4177,-20.5473,19.5621,-14.5791,10.1725,-10.9451,rock
rock.00027,-123.3294,74.8833,-17.0647,31.6123,2.5440,17.3307,-3.8127,9.7295,-7.2345,11.2668,0.3799,3.4734,1.6684,rock
rock.00028,-92.6133,101.8473,-33.5037,48.7355,12.3969,20.8280,8.6960,9.2835,2.7715,5.2405,-9.3356,-3.4863,-4.3645,rock
rock.00029,-42.3676,85.0470,-7.3818,40.7179,-1.0101,18.9235,-3.5419,5.8733,-5.0196,4.2457,-3.1764,-0.5796,-0.5282,rock
rock.00030,-131.3910,67.7520,32.8918,34.5896,-3.2909,21.8851,-5.8119,10.2327,-7.0524,2.2946,-4.3729,-3.3152,-6.2801,rock
rock.00031,-89.0649,81.3702,-12.5760,22.7808,-7.0582,-0.4909,2.7524,-3.4433,-7.7062,-0.8401,-4.8827,-2.6859,-5.2951,rock
rock.00032,-26.3733,85.8770,-17.2156,35.3135,9.9811,10.6644,1.3971,4.5799,-0.1146,2.1050,0.3251,5.3948,-1.0095,rock
rock.00033,-119.0260,128.9176,-17.8439,29.1892,2.7047,8.0104,-7.0654,3.8830,-1.5174,-3.9849,-7.0441,-2.8645,-4.1776,rock
rock.00034,-28.0141,65.6649,-7.3185,33.7542,11.1260,14.6072,2.0953,10.0105,-0.2260,10.1347,-2.8546,3.0995,-1.6648,rock
rock.00035,-123.9987,109.5057,5.8724,32.9123,10.9754,11.6952,12.6761,12.9778,1.6438,4.4970,9.6724,3.0578,3.5348,rock
rock.00036,-0.4044,72.3431,-13.0622,23.9260,10.2365,10.3207,-5.0203,14.3417,-0.6972,9.8912,0.7274,5.2270,-4.0964,rock
rock.00037,-71.1019,79.4603,-20.8025,30.6498,5.5318,3.7049,4.7048,7.2718,-5.4857,2.5046,0.8454,-0.5800,-1.8926,rock
rock.00038,-15.9007,67.1505,-20.1239,15.5756,4.8012,10.8264,5.9569,11.7960,-0.3981,5.6531,0.1136,1.0964,-1.7400,rock
rock.00039,-50.8197,86.3990,-14.4269,12.8279,21.6926,4.2360,1.7400,3.7044,4.6868,-1.8587,-1.1932,-0.0173,-4.1272,rock
rock.00040,-65.8725,61.2852,-1.9332,35.3099,9.3109,7.5538,3.4092,2.9784,4.6088,2.9130,1.7757,-0.3910,-5.7580,rock
rock.00041,-35.3651,73.6917,-20.2234,17.1733,14.9428,10.2100,7.5997,1.5907,4.1781,0.7502,-0.3837,-1.3098,-2.0370,rock
rock.00042,-74.1576,76.7317,-3.8051,28.0312,8.1354,6.0170,4.3025,0.5089,2.8487,-0.9422,-2.3509,-0.2820,-1.4550,rock
rock.00043,-62.1036,75.8746,-26.7269,18.2819,2.4557,5.8295,11.5790,0.0130,8.6945,5.5120,-0.2489,2.3994,-1.7433,rock
rock.00044,-118.3888,130.2803,-3.0986,15.7327,3.9477,10.6707,6.8391,3.3911,0.7649,-2.5393,-3.1020,-2.8652,-1.6170,rock
rock.00045,-172.6683,142.8116,-55.8075,79.3556,-1.8818,4.8085,0.2398,-11.5081,-0.2647,-9.3611,-7.6628,-11.2660,-5.6771,rock
rock.00046,-83.0223,91.5074,-13.6865,16.1351,10.3273,5.5327,-9.4517,-6.6182,-3.0315,4.9369,2.6419,1.0507,-3.6724,rock
rock.00047,-58.2805,62.5157,-12.6537,31.9463,8.1233,2.2666,3.9095,1.4517,-2.7190,1.1026,-0.4595,-2.3830,1.2368,rock
rock.00048,-93.3551,137.5101,-45.1242,37.8351,-9.4302,12.6078,-7.4774,5.5385,-3.7407,-2.0107,-2.4532,-9.5769,-3.1662,rock
rock.00049,-142.3860,116.1438,2.2419,31.0636,6.1868,0.1190,0.3189,7.7941,3.2438,-3.0173,1.7079,0.7349,0.1449,rock
rock.00050,-144.9292,118.4599,20.5253,28.5665,2.3569,10.0687,11.9151,4.8484,-0.0871,3.2943,3.4151,3.6551,5.3689,rock
rock.00051,-66.2530,66.7749,25.1885,26.3026,5.2951,10.4537,2.4648,0.7482,-0.3729,1.7278,3.2180,5.0401,-1.9381,rock
rock.00052,-181.1964,103.4315,9.3936,19.0796,13.7665,-0.5169,4.3919,-7.6138,-8.1170,-0.1367,-5.1777,-6.3088,-5.4578,rock
rock.00053,4.1137,52.6079,-11.0542,19.7037,11.2826,7.0599,5.0639,4.5626,0.0281,5.1575,3.4071,1.1723,0.5823,rock
rock.00054,-156.2549,75.6269,-16.5197,16.3413,5.8028,6.0137,-4.1443,-3.7652,-6.1695,-8.9273,-4.0950,-2.1990,-4.6445,rock
rock.00055,-91.8775,129.9636,1.8399,11.6212,3.2252,-1.9738,-2.2214,-0.8554,-4.3431,-3.5425,-1.5523,-0.5444,0.4022,rock
rock.00056,-7.8463,59.5297,3.6470,28.9927,4.1475,10.2729,2.5542,7.5955,-1.4042,2.9672,4.0575,-0.7477,1.0663,rock
rock.00057,-58.5570,64.9081,15.9308,5.4279,7.5246,9.8878,1.5966,5.3548,-1.2384,-2.0374,2.4422,-0.7228,-0.3107,rock
rock.00058,-141.9760,96.9787,23.2593,10.4603,6.2952,4.9609,1.0646,1.0973,-4.8502,0.8709,-3.4577,-2.0098,-5.8996,rock
rock.00059,-219.1385,94.3749,42.7994,16.1224,9.5100,12.9036,7.7348,2.3993,-1.0277,-1.9618,-1.9812,3.1592,-0.8844,rock
rock.00060,-82.6623,83.5181,-0.5965,10.4993,10.4249,7.0687,5.0751,0.0744,-0.2045,-0.9293,-0.0955,-1.7032,-1.0227,rock
rock.00061,-193.7239,98.4668,44.0889,23.7895,12.5866,8.4643,2.1727,-0.3584,-8.1782,-9.1134,-5.2324,-4.8483,-1.3783,rock
rock.00062,-212.3183,65.7469,45.2390,19.7580,11.8260,8.0645,4.4272,4.2147,-2.3213,-2.2002,-1.6368,-4.6677,-3.7234,rock
rock.00063,-302.8010,116.2570,44.6726,25.9548,18.7137,7.5644,7.3385,4.0351,-4.1813,0.8767,0.9490,2.8156,1.3997,rock
rock.00064,-118.7701,104.4413,-29.1900,42.1107,-13.3018,29.0677,-20.8710,21.6081,-24.3349,10.7312,-15.1029,5.9366,-11.7951,rock
rock.00065,-95.2184,103.8091,-37.0071,52.6818,-20.7451,27.5706,-17.5216,24.8014,-11.2904,16.6399,-9.2410,10.1799,-8.7795,rock
rock.00066,-245.0743,95.0867,-21.2530,45.6533,-3.5506,14.9693,-20.6699,19.5268,-21.7051,7.3208,-9.2847,0.8070,-13.0117,rock
rock.00067,-123.6353,94.7461,-9.5473,53.2613,-13.7557,17.7446,-19.2102,25.2921,-18.7011,15.3934,-12.5079,9.3790,-11.6041,rock
rock.00068,-121.0947,91.7311,-14.7188,52.9598,-11.4111,31.0131,-17.4878,24.1899,-24.7787,17.1139,-15.8783,10.3799,-8.6257,rock
rock.00069,-203.3212,85.3974,-11.5696,54.7518,-11.6020,20.5669,-27.7557,18.8653,-31.6406,10.6876,-11.9212,4.1301,-3.9906,rock
rock.00070,-202.1905,75.2404,-14.2312,66.3137,-8.2961,24.3827,-16.2375,17.1317,-21.2835,3.9712,-19.7557,0.4848,-4.5073,rock
rock.00071,-79.7739,109.9162,-17.1200,47.1941,-11.9174,33.3115,-11.6982,23.6280,-13.6623,18.4384,-6.9403,13.0313,-11.5858,rock
rock.00072,-95.3422,112.4515,-2.0792,47.0461,-10.3722,29.7874,-15.1096,20.1938,-12.6699,16.4989,-7.8627,11.8732,-11.1937,rock
rock.00073,-61.6653,103.5705,-16.9194,49.2512,-14.8215,31.6952,-17.2160,24.6206,-14.4880,18.0221,-11.6752,11.4734,-9.8271,rock
rock.00074,-83.3385,103.8896,-13.9576,56.8956,-14.4300,32.1962,-14.1278,19.1628,-9.3345,13.1710,-11.7112,8.4139,-9.3871,rock
rock.00075,-113.6222,94.9295,-4.1125,51.7671,-13.7655,34.3339,-17.5912,22.5329,-12.3932,17.1937,-9.2215,9.9663,-13.4656,rock
rock.00076,-132.3599,124.6793,-9.6922,46.4498,-6.3062,30.5359,-11.1436,20.4074,-11.2170,9.3740,-5.8294,7.8178,-8.7300,rock
rock.00077,-103.9262,101.8970,-10.3338,43.6654,-11.5027,26.9393,-9.9896,25.0121,-14.2089,19.7070,-10.5280,12.6711,-12.6824,rock
rock.00078,-131.0369,110.9593,-2.0900,41.7946,-3.1814,34.6602,-17.5841,19.8662,-9.1301,14.8811,-6.8315,9.2004,-6.9585,rock
rock.00079,-91.3600,112.1065,-27.3355,47.9782,-19.5925,27.7101,-18.5475,17.4264,-13.1590,14.4125,-15.2089,11.5318,-12.5796,rock
rock.00080,-87.9352,93.5409,-23.2283,48.1294,-21.4443,27.7645,-20.3413,18.7568,-15.2200,16.1419,-21.4150,10.8701,-12.0274,rock
rock.00081,-121.4292,89.5331,-33.4918,41.9567,-25.9462,23.0383,-20.2509,14.3719,-16.3347,17.0499,-16.9597,9.1466,-10.1059,rock
rock.00082,-95.4075,78.3222,-26.2081,44.2338,-22.4570,29.7385,-21.5654,23.9436,-16.5653,20.4643,-19.6221,13.8757,-12.6177,rock
rock.00083,-119.1160,107.4197,-10.9632,58.5469,-12.9123,26.8268,-17.6305,19.3630,-15.5899,13.5595,-16.6653,11.8569,-12.1840,rock
rock.00084,-94.2383,91.8872,-17.5978,45.5284,-15.6964,32.6381,-18.0092,21.5705,-15.7226,16.8039,-18.2896,13.3378,-15.4579,rock
rock.00085,-185.4832,98.9349,-36.4437,44.4298,-17.7492,21.2968,-20.2889,13.7894,-15.5016,11.0358,-16.7850,2.3355,-12.6267,rock
rock.00086,-160.1255,88.7307,-35.4706,47.4914,-12.5997,17.2941,-19.1373,14.5941,-20.3738,11.0949,-11.1386,7.6936,-9.8573,rock
rock.00087,-42.6379,102.9848,-36.8758,44.5215,-11.9977,25.5749,-22.6660,28.3427,-19.2715,21.4800,-15.2581,11.7494,-11.5777,rock
rock.00088,-117.9446,84.0517,-50.2632,46.0482,-17.6947,20.8526,-21.6317,16.6698,-12.9482,12.8321,-13.0786,11.3033,-12.5957,rock
rock.00089,-156.2837,130.7914,-25.2431,43.4908,-12.1448,25.3859,-7.9452,17.6118,-8.6256,9.5634,-8.3616,5.7626,-7.0441,rock
rock.00090,-88.9816,86.2083,-24.3980,47.0842,-33.6523,29.4502,-19.7436,21.6260,-16.7394,6.5277,-13.3841,7.4816,-12.8404,rock
rock.00091,-74.2757,100.1257,-47.3640,49.6173,-18.4138,24.6163,-15.9193,23.8960,-22.8353,23.3324,-16.9450,14.9343,-11.4964,rock
rock.00092,-70.0780,94.1737,-50.3342,46.9618,-16.1108,19.9917,-23.9555,16.3497,-22.1833,14.4287,-20.0893,12.1406,-14.7770,rock
rock.00093,-114.7544,119.2879,-50.7363,42.6127,-6.7005,19.6958,-16.8833,19.3848,-17.4055,17.2985,-10.8649,6.6549,-15.7633,rock
rock.00094,-90.2098,80.0661,-46.3602,56.0537,-8.0835,27.4800,-17.3278,22.9609,-17.5936,18.4087,-17.4296,7.6588,-19.2912,rock
rock.00095,-153.6410,109.8646,-23.0657,59.0501,-7.4759,19.7268,-16.4848,18.0664,-22.2020,15.4091,-12.3721,12.3488,-12.2979,rock
rock.00096,-142.3920,116.1896,-32.1472,49.1178,-8.3734,22.8821,-18.3160,20.0981,-22.0933,10.7988,-12.9794,14.0801,-16.3930,rock
rock.00097,-124.9523,115.1772,-47.9752,52.8147,-13.4848,21.7424,-12.4075,20.1220,-18.3638,10.1204,-16.0376,10.4741,-17.9471,rock
rock.00098,-225.0078,123.6468,-9.7242,56.6052,10.4365,20.6223,-10.2537,15.5617,-8.2273,12.8002,-9.0020,7.6828,-10.0707,rock
rock.00099,-235.1620,123.8701,-22.5384,52.9397,-1.4447,24.6411,-7.0738,14.8801,-12.7700,16.7126,-2.9370,10.0764,-15.0247,rock
